W521  E,"IN XOR OUT OF TDO BLOWER M1520.05,  E190",
W521  F,"IN XOR OUT OF TDO BLOWER M1520.06,  E191",
,,
W522  0,"IN XOR OUT OF TDO BLOWER M1520.07,  E192",
W522  1,"IN XOR OUT OF TDO BLOWER M1520.08,  E193",
W522  2,"IN XOR OUT OF TDO BLOWER M1520.09,  E194",
W522  3,"IN XOR OUT OF TDO BLOWER M1520.10,  E195",
W522  4,"IN XOR OUT OF TDO BLOWER M1520.11,  E196",
W522  5,"IN XOR OUT OF TDO BLOWER M1520.12,  E197",
W522  6,"IN XOR OUT OF TDO BLOWER M1520.13,  E198",
W522  7,"IN XOR OUT OF TDO BLOWER M1520.14,  E199",
W522  8,"IN XOR OUT OF TDO BLOWER M1520.15,  E200",
W522  9,"IN XOR OUT OF TDO BLOWER M1520.16,  E201",
W522  A,"IN XOR OUT OF TDO BLOWER M1520.17,  E202",
W522  B,"IN XOR OUT OF TDO BLOWER M1520.18,  E203",
W522  C,"IN XOR OUT OF TDO BLOWER M1520.19,  E204",
W522  D,"IN XOR OUT OF TDO BLOWER M1520.20,  E205",
W522  E,"IN XOR OUT OF TDO BLOWER M1520.21,  E206",
W522  F,"IN XOR OUT OF TDO BLOWER M1520.22,  E207",
,,
W523  0,"IN XOR OUT OF TDO BLOWER M1520.23,  E208",
W523  1,"IN XOR OUT OF TDO BLOWER M1520.24,  E209",
W523  2,"IN XOR OUT OF TDO BLOWER M1520.25,  E210",
W523  3,"IN XOR OUT OF TDO BLOWER M1520.26,  E211",
W523  4,"IN XOR OUT OF TDO BLOWER M1520.27,  E212",
W523  5,"IN XOR OUT OF TDO BLOWER M1520.28,  E213",
W523  6,"IN XOR OUT OF TDO BLOWER M1520.29,  E214",
W523  7,"IN XOR OUT OF TDO BLOWER M1520.30,  E215",
W523  8,"IN XOR OUT OF TDO BLOWER M1520.31,  E216",
W523  9,"IN XOR OUT OF TDO BLOWER M1520.32,  E217",
W523  A,"IN XOR OUT OF TDO BLOWER M1520.33,  E218",
W523  B,"IN XOR OUT OF TDO BLOWER M1520.34,  E219",
W523  C,"IN XOR OUT OF TDO BLOWER M1520.35,  E220",
W523  D,"IN XOR OUT OF TDO BLOWER M1520.36,  E221",
W523  E,"IN XOR OUT OF TDO BLOWER M1528.03,  E222",
W523  F,"IN XOR OUT OF TDO BLOWER M1525.01,  E223",
,,
W524  0,"IN XOR OUT OF TDO BLOWER M1530.01,  E224",
W524  1,,
W524  2,,
W524  3,,
W524  4,,
W524  5,,
W524  6,,
W524  7,,
W524  8,,
W524  9,,
W524  A,,
W524  B,,
W524  C,,
W524  D,,
W524  E,,
W524  F,,
,,
W525  0,,
W525  1,,
W525  2,,
W525  3,,
W525  4,,
W525  5,,
W525  6,,
W525  7,,
W525  8,,
W525  9,,
W525  A,,
W525  B,,
W525  C,,
W525  D,,
W525  E,,
W525  F,,
,,
W526  0,IN XOR OUT OF CHILL ROLL EXHAUST HOOD  M1263.01,
W526  1,IN XOR OUT OF CHILL ROLL WATER REMOVAL M1330.01,
W526  2,IN XOR OUT OF CHILL ROLL WATER REMOVAL M1330.02,
W526  3,IN XOR OUT OF CHILL ROLL WATER REMOVAL M1330.03,
W526  4,IN XOR OUT OF CHILL ROLL WATER REMOVAL M1310.03,
W526  5,IN XOR OUT OF CHILL ROLL HORIZONTAL MOVEMENT M1301.01,
W526  6,IN XOR OUT OF CHILL ROLL BRAKE  Y1301.02,
W526  7,IN XOR OUT OF AUXILIARY WINDER #1  M1360.01,
W526  8,,
W526  9,,
W526  A,IN XOR OUT OF AUXILIARY WINDER #2  M1450.01,
W526  B,,
W526  C,,
W526  D,,
W526  E,IN XOR OUT OF TDO CHAIN TENSION SYSTEM  M1515.01,
W526  F,,
,,
W527  0,IN XOR OUT OF VACUUM ROLL #1 BLOWER   M1812.01,
W527  1,IN XOR OUT OF VACUUM ROLL #2 BLOWER   M1825.01,
W527  2,IN XOR OUT OF OZONE EXHAUST BLOWER #1 M1831.01,
W527  3,IN XOR OUT OF OZONE EXHAUST BLOWER #2 M1831.02,
W527  4,IN XOR OUT OF AUXILIARY WINDER #3,
W527  5,IN XOR OUT OF OZONE EXHAUST BLOWER #3 M1831.03,
W527  6,,
W527  7,,
W527  8,,
W527  9,,
W527  A,,
W527  B,,
W527  C,,
W527  D,,
W527  E,,
W527  F,,
,,
W528  0,IN XOR OUT OF OZONE TREATER #1 BLOWER,
W528  1,IN XOR OUT OF OZONE TREATER #2 BLOWER,
W528  2,IN XOR OUT OF OZONE TREATER #3 BLOWER,
W528  3,IN XOR OUT OF OZONE TREATER #4 BLOWER,
W528  4,,
W528  5,,
W528  6,,
W528  7,,
W528  8,,
W528  9,,
W528  A,,
W528  B,,
W528  C,,
W528  D,,
W528  E,,
W528  F,,
,,
W529  0,,
W529  1,,
W529  2,,
W529  3,,
W529  4,,
W529  5,,
W529  6,,
W529  7,,
W529  8,,
W529  9,,
W529  A,,
W529  B,,
W529  C,,
W529  D,,
W529  E,,
W529  F,,
,,
W530  0,"DEFECT OF CHILL ROLL COOLING SKID,  E160",
W530  1,"DEFECT OF WATER BATH COOLING SKID,  E161",
W530  2,"DEFECT OF CHILL ROLL BRAKE,         E162",
W530  3,,
W530  4,,
W530  5,,
W530  6,,
W530  7,,
W530  8,,
W530  9,,
W530  A,"DEFECT OF MDO PUMP M1430.01,        E170",
W530  B,"DEFECT OF MDO PUMP M1430.02,        E171",
W530  C,"DEFECT OF MDO PUMP M1430.03,        E172",
W530  D,"DEFECT OF MDO PUMP M1430.04,        E173",
W530  E,"DEFECT OF MDO PUMP M1430.05,        E174",
W530  F,"DEFECT OF MDO PUMP M1430.06,        E175",
,,
W531  0,"DEFECT OF MDO PUMP M1430.07,        E176",
W531  1,"DEFECT OF MDO PUMP M1430.08,        E177",
W531  2,"DEFECT OF MDO PUMP M1430.09,        E178",
W531  3,"DEFECT OF MDO PUMP M1430.10,        E179",
W531  4,"DEFECT OF MDO PUMP M1430.11,        E180",
W531  5,"DEFECT OF MDO PUMP M1430.12,        E181",
W531  6,,
W531  7,,
W531  8,,
W531  9,DEFECT OF TDO BLOWER M1520.01       E185,
W531  A,DEFECT OF TDO BLOWER M1528.01       E186,
W531  B,DEFECT OF TDO BLOWER M1520.02       E187,
W531  C,DEFECT OF TDO BLOWER M1520.03       E188,
W531  D,DEFECT OF TDO BLOWER M1520.04       E189,
W531  E,DEFECT OF TDO BLOWER M1520.05       E190,
W531  F,DEFECT OF TDO BLOWER M1520.06       E191,
,,
W532  0,DEFECT OF TDO BLOWER M1520.07       E192,
W532  1,DEFECT OF TDO BLOWER M1520.08       E193,
W532  2,DEFECT OF TDO BLOWER M1520.09       E194,
W532  3,DEFECT OF TDO BLOWER M1520.10       E195,
W532  4,DEFECT OF TDO BLOWER M1520.11       E196,
W532  5,DEFECT OF TDO BLOWER M1520.12       E197,
