,F13 I/O LIST,,
,,,
,F13\INPUTBIT.DOC,,
I/O,DESCRIPTION,SYMBOL,PAGE #
WORD,,,(DRAW')
"IB3,F",BURNER 16 DEFECT                        F166,,112
,,,
"IB4,0",(FREE),,115
"IB4,1",(FREE),,115
"IB4,2",(FREE),,115
"IB4,3",(FREE),,115
"IB4,4",(FREE),,115
"IB4,5",(FREE),,115
"IB4,6",(FREE),,115
"IB4,7",(FREE),,115
"IB4,8",CORE A DEFECT                      CANCELLED,,116
"IB4,9",CORE A RUNNING                     CANCELLED,,116
"IB4,A",CORE B DEFECT                      CANCELLED,,116
"IB4,B",CORE B RUNNING                     CANCELLED,,116
"IB4,C",WEB BREAK -> B1211                      F201,,116
"IB4,D",ROLL 2 DEFECT                      CANCELLED,,116
"IB4,E",ROLL 2 RUNNING                     CANCELLED,,116
"IB4,F",LIGHT BARRIER                            PRS,,116
,,,
"IB5,0",(FREE),,119
"IB5,1",(FREE),,119
"IB5,2",(FREE),,119
"IB5,3",(FREE),,119
"IB5,4",(FREE),,119
"IB5,5",(FREE),,119
"IB5,6",(FREE),,119
"IB5,7",(FREE),,119
"IB5,8",(FREE),,119
"IB5,9",(FREE),,119
"IB5,A",(FREE),,119
"IB5,B",(FREE),,119
"IB5,C",(FREE),,119
"IB5,D",(FREE),,119
"IB5,E",(FREE),,119
"IB5,F",(FREE),,119
,,,
"IB7,0",C. R. COOLING ON                       C1340,C1340,127
"IB7,1",C. R. COOLING DEFECT                   C1340,C1340,127
"IB7,2",WATER BATH ON                          C1350,C1350,127
"IB7,3",WATER BATH DEFECT                      C1350,C1350,127
"IB7,4",MDO OIL SKID ON                        C1430,C1430,127
"IB7,5",MDO OIL SKID DEFECT                    C1430,C1430,127
"IB7,6",(FREE),,127
"IB7,7",CORONA 1 ON                              F75,G1820-01,127
"IB7,8",CORONA 1 DEFECT                          F75,G1820-01,128
"IB7,9",CORONA 2 ON                              F76,G1820-02,128
"IB7,A",CORONA 2 DEFECT                          F76,G1820-02,128
"IB7,B",CORONA 3 ON                              F77,G1820-03,128
"IB7,C",CORONA 3 DEFECT                          F77,G1820-03,128
"IB7,D",CORONA 4 ON                              F78,G1820-04,128
"IB7,E",CORONA 4 DEFECT                          F78,G1820-04,128
"IB7,F",EMERGENCY STOP,,128
,,,
