,FIX-DMACS DIGITAL OUTPUT/INPUT BITS,
,,
W 4938 4,DIFM 121012,DEFECT OF SAT1 COOLING FAN ZONE 5
W 4938 5,DIFM 121013,DEFECT OF SAT1 COOLING FAN ZONE 6
W 4938 6,DIFM 121014,DEFECT OF SAT1 COOLING FAN ZONE 7
W 4938 7,DIFM 121022,DEFECT OF SAT2 COOLING FAN ZONE 1
W 4938 8,DIFM 121023,DEFECT OF SAT2 COOLING FAN ZONE 2
W 4938 9,DIFM 121024,DEFECT OF SAT2 COOLING FAN ZONE 3
W 4938 A,DIFM 121025,DEFECT OF SAT2 COOLING FAN ZONE 4
W 4938 B,DIFM 121026,DEFECT OF SAT2 COOLING FAN ZONE 5
W 4938 C,DIFM 121027,DEFECT OF SAT2 COOLING FAN ZONE 6
W 4938 D,DIFM 121028,DEFECT OF SAT2 COOLING FAN ZONE 7
W 4938 E,,
W 4938 F,,
,,
W 4939 0,,
W 4939 1,,
W 4939 2,,
W 4939 3,,
W 4939 4,,
W 4939 5,,
W 4939 6,,
W 4939 7,,
W 4939 8,,
W 4939 9,,
W 4939 A,,
W 4939 B,,
W 4939 C,,
W 4939 D,,
W 4939 E,,
W 4939 F,,
,,
W 4940 0,FSL 120035,SAT EXT1 FLOW SWITCH LOW
W 4940 1,PSL 120036,SAT EXT1 PRESSURE LOW
W 4940 2,DPSH 121037,SAT EXT1 OIL FILTER
W 4940 3,DPSH 121038,SAT EXT1 OIL FILTER
W 4940 4,LSL 112401,SAT EXT1 HOPPER LOW LEVEL
W 4940 5,,
W 4940 6,,
W 4940 7,,
W 4940 8,FSL 121033,SAT EXT2 FSL
W 4940 9,PSL 121040,SAT EXT2 PSL
W 4940 A,DPSH 121041,SAT EXT2 DPSH
W 4940 B,DPSH 121042,SAT EXT2 DPSH
W 4940 C,LSL 112403,SAT EXT2 HOPPER LSL
W 4940 D,FAL 124010,SAT EXT2 FLOW ALARM LOW
W 4940 E,,
W 4940 F,,
,,
W 4941 0,FSL 120001,MAIN EXT1 FSL 1200.01
W 4941 1,PAL 120022,MAIN EXT1 PAL 1200.22
W 4941 2,DPSH 120023,MAIN EXT1 DPSH 1200.23
W 4941 3,DPAH 120024,MAIN EXT1 DPAH 1200.24
W 4941 4,FAL 120025,MAIN EXT1 FAL 1200.25
W 4941 5,,MAIN EXT MIXING HOPPER LOW LEVEL
W 4941 6,,
W 4941 7,,
W 4941 8,FAL,MAIN EXT2 FAL 1200.26
W 4941 9,PAL,MAIN EXT2 PAL 1200.27
W 4941 A,DPAH,MAIN EXT2 DPAH 1200.28
W 4941 B,DPAH 120029,MAIN EXT2 DPAH 1200.29
W 4941 C,PAL 120030,MAIN EXT2 PAL 1200.30
W 4941 D,TAM 1240,MAIN EXT2 TAM 1240
W 4941 E,LAH 1240,MAIN EXT2 LAH 1240
W 4941 F,LAL 1240,MAIN EXT2 LAL 1240
,,
W 4942 0,,FAULT VIEW STORAGE EXTRUDER
W 4942 1,,FAULT VIEW STORAGE SAT1
W 4942 2,,FAULT VIEW STORAGE SAT2
W 4942 3,,FAULT VIEW STORAGE PRI EXT
W 4942 4,,FAULT VIEW STORAGE MELT.EXT
W 4942 5,,FAULT VIEW STORAGE MELT.EXT
W 4942 6,,FAULT VIEW STORAGE MELT TO DIE
W 4942 7,,FAULT VIEW STORAGE MELT TO DIE
W 4942 8,,FAULT VIEW STORAGE DIE
W 4942 9,,FAULT VIEW STORAGE SAT1
W 4942 A,,FAULT VIEW STORAGE SAT2
W 4942 B,,
W 4942 C,,
W 4942 D,,
W 4942 E,,
W 4942 F,,
,,
W 4943 0,LSL 112301,SAT EXT1 LSL 1123.01
W 4943 1,LAH 112302,SAT EXT1 LAH 1123.02
W 4943 2,LSL 110401,SAT EXT1 LSL 1104.01 HOMOPOLYMER
W 4943 3,LSH 110402,SAT EXT1 LSH 1104.02 HOMOPOLYMER
W 4943 4,LSL 110403,SAT EXT1 LSL 1104.03 RECLAIM MATERIAL
W 4943 5,LSH 110404,SAT EXT1 LSH 1104.04 RECLAIM MATERIAL
W 4943 6,,
W 4943 7,LSH 112402,SAT EXT1 LSH 1124.02 SAT1 HOPPER HIGH LEVEL
W 4943 8,,
W 4943 9,LSH 112404,MAIN EXT1 LSH 1124.04 SAT2 HOPPER HIGH LEVEL
W 4943 A,,
W 4943 B,ZSO 111402,
W 4943 C,,
W 4943 D,LAH 112304,"SAT2 HOPPER HIGH LEVEL, LAH1123.04"
W 4943 E,LAL 112303,"SAT2 HOPPER LOW LEVEL, LAL1123.03"
W 4943 F,,
,,
W 4944 0,SAT1 1EQ,"SAT1 ONE OF EQUIPMENTS ""ON"""
W 4944 1,SAT2 1EQ,"SAT2 ONE OF EQUIPMENTS ""ON"""
W 4944 2,MELT1 1EQ,"SAT1 MELT LINE ONE OF EQUIPMENTS ""ON"""
W 4944 3,MELT2 1EQ,"SAT2 MELT LINE ONE OF EQUIPMENTS ""ON"""
W 4944 4,PRI 1EQ,"PRIMARY EXTRUDER, ONE OF EQUIPMENTS ""ON"""
W 4944 5,MBE 1EQ,"MELT LINE BETWEEN EXT 1&2, ONE OF EQUIPMENTS ""ON"""
W 4944 6,SEC 1EQ,"SECONDARY EXTRUDER, ONE OF EQUIPMENTS ""ON"""
W 4944 7,MTD 1EQ,"EXT2 MELT LINE TO DIE, ONE OF EQUIPMENTS ""ON"""
W 4944 8,DIE 1EQ,"DIE, ONE OF EQUIPMENTS ""ON"""
W 4944 9,SAT1 AEQ,"SAT1, ALL EQUIPMENTS ""ON"""
W 4944 A,SAT2 AEQ,"SAT2, ALL EQUIPMENTS ""ON"""
W 4944 B,MELT1 AEQ,"SAT1 MELT LINE, ALL EQUIPMENTS ""ON"""
W 4944 C,MELT2 AEQ,"SAT2 MELT LINE, ALL EQUIPMENTS ""ON"""
W 4944 D,PRI AEQ,"PRIMARY EXTRUDER, ALL EQUIPMENTS ""ON"""
W 4944 E,MBE AEQ,"MELT LINE BETWEEN EXT 1&2, ALL EQUIPMENTS ""ON"""
W 4944 F,SEC AEQ,"SECONDARY EXTRUDER, ALL EQUIPMENTS ""ON"""
,,
W 4945 0,MTD AEQ,"EXT2 MELT LINE TO DIE, ALL EQUIPMENTS ""ON"""
W 4945 1,DIE AEQ,"DIE, ALL EQUIPMENTS ""ON"""
W 4945 2,SAT1T,"TEMPERATURE (H+, L-) OK, SAT1"
W 4945 3,SAT2T,"TEMPERATURE (H+, L-) OK, SAT2"
W 4945 4,MELT1 T,"TEMPERATURE (H+, L-) OK, SAT1 MELT LINE"
W 4945 5,MELT2 T,"TEMPERATURE (H+, L-) OK, SAT2 MELT LINE"
W 4945 6,PRIT,"TEMPERATURE (H+, L-) OK, PRIMARY EXTRUDER"
W 4945 7,MBET,"TEMPERATURE (H+, L-) OK, MELT LINE BETWEEN EXT 1&2"
W 4945 8,SECT,"TEMPERATURE (H+, L-) OK, SECONDARY EXTRUDER"
W 4945 9,MTDT,"TEMPERATURE (H+, L-) OK, EXT2 MELT LINE TO DIE"
W 4945 A,DIET,"TEMPERATURE (H+, L-) OK, DIE"
W 4945 B,,
W 4945 C,,
W 4945 D,,
W 4945 E,,
W 4945 F,,
,,
W 4946 0,DIT E010,"TEMPERATURE OK, SAT1 DRYER"
W 4946 1,DIT E011,"TEMPERATURE OK, SAT2 DRYER"
W 4946 2,DIT E001,"TEMPERATURE OK, HOMO DRYER"
W 4946 3,DIT E002,"TEMPERATURE OK, RECLAIM DRYER"
W 4946 4,,
W 4946 5,LSL 110403,"RECLAIM DOSING HOPPER LOW LEVEL, LAL1106-02"
W 4946 6,LSL 110401,"HOMO DOSING HOPPER LOW LEVEL, LAL1106-01"
W 4946 7,FALA,"ADDITIVE DOSING HOPPER LOW LEVEL, LAL1112-01"
W 4946 8,,
W 4946 9,,
W 4946 A,,"ALARM H FOR MIXING HOPPER WEIGH, R200"
W 4946 B,,"ALARM L FOR MIXING HOPPER WEIGH, R200"
W 4946 C,,
W 4946 D,,
W 4946 E,,
W 4946 F,,
,,
W 4947 0,INT SAT1,SAT EXTRUDER 1 INTERLOCK
W 4947 1,INT SAT2,SAT EXTRUDER 2 INTERLOCK
W 4947 2,INT EXT1,MAIN EXTRUDER 1 INTERLOCK
W 4947 3,INT EXT2,MAIN EXTRUDER 2 INTERLOCK
W 4947 4,,
W 4947 5,,
W 4947 6,,
W 4947 7,,
W 4947 8,,
W 4947 9,,
W 4947 A,,
W 4947 B,,
W 4947 C,,
W 4947 D,,
W 4947 E,,
W 4947 F,,
,,
W 4948 0,,
W 4948 1,,
W 4948 2,,
W 4948 3,,
W 4948 4,,
W 4948 5,,
W 4948 6,,
W 4948 7,,
W 4948 8,,
W 4948 9,,
W 4948 A,,
W 4948 B,,
W 4948 C,,
W 4948 D,,
W 4948 E,,
W 4948 F,,
,,
W 4949 0,,
W 4949 1,,
W 4949 2,,
W 4949 3,,
W 4949 4,,
W 4949 5,,
W 4949 6,,
W 4949 7,,
W 4949 8,,
W 4949 9,,
W 4949 A,,
W 4949 B,,
W 4949 C,,
W 4949 D,,
W 4949 E,,
W 4949 F,,
,,
W 4950 0,DIAM R300,AUTO(0) MANU(1) R300
W 4950 1,DILO R300,LOCKED
W 4950 2,DIAC R300,ALARM H+L-
W 4950 3,DIAH R300,ALARM H
W 4950 4,DIAL R300,ALARM L
W 4950 5,DIDE R300,MEASURE FAULT
W 4950 6,DIHLD R300,ALL ALARMS
W 4950 7,,
W 4950 8,DIAM R301,AUTO(0) MANU(1) R301
W 4950 9,DILO R301,LOCKED
W 4950 A,DIAC R301,ALARM H+L-
W 4950 B,DIAH R301,ALARM H
W 4950 C,DIAL R301,ALARM L
W 4950 D,DIDE R301,MEASURE FAULT
W 4950 E,DIHLD R301,ALL ALARMS
W 4950 F,,
,,
W 4951 0,DIAM R302,AUTO(0) MANU(1) R302
W 4951 1,DILO R302,LOCKED
W 4951 2,DIAC R302,ALARM H+L-
W 4951 3,DIAH R302,ALARM H
W 4951 4,DIAL R302,ALARM L
W 4951 5,DIDE R302,MEASURE FAULT
W 4951 6,DIHLD R302,ALL ALARMS
W 4951 7,,
W 4951 8,DIAM R303,AUTO(0) MANU(1) R303
W 4951 9,DILO R303,LOCKED
W 4951 A,DIAC R303,ALARM H+L-
W 4951 B,DIAH R303,ALARM H
W 4951 C,DIAL R303,ALARM L
W 4951 D,DIDE R303,MEASURE FAULT
W 4951 E,DIHLD R303,ALL ALARMS
W 4951 F,,
,,
W 4952 0,DIAM R304,AUTO(0) MANU(1) R304
W 4952 1,DILO R304,LOCKED
W 4952 2,DIAC R304,ALARM H+L-
W 4952 3,DIAH R304,ALARM H
W 4952 4,DIAL R304,ALARM L
W 4952 5,DIDE R304,MEASURE FAULT
W 4952 6,DIHLD R304,ALL ALARMS
W 4952 7,,
W 4952 8,DIAM R305,AUTO(0) MANU(1) R305
W 4952 9,DILO R305,LOCKED
W 4952 A,DIAC R305,ALARM H+L-
W 4952 B,DIAH R305,ALARM H
W 4952 C,DIAL R305,ALARM L
W 4952 D,DIDE R305,MEASURE FAULT
W 4952 E,DIHLD R305,ALL ALARMS
W 4952 F,,
,,
W 4953 0,DIAM R306,AUTO(0) MANU(1) R306
W 4953 1,DILO R306,LOCKED
W 4953 2,DIAC R306,ALARM H+L-
W 4953 3,DIAH R306,ALARM H
W 4953 4,DIAL R306,ALARM L
W 4953 5,DIDE R306,MEASURE FAULT
W 4953 6,DIHLD R306,ALL ALARMS
W 4953 7,,
W 4953 8,DIAM R307,AUTO(0) MANU(1) R307
W 4953 9,DILO R307,LOCKED
W 4953 A,DIAC R307,ALARM H+L-
W 4953 B,DIAH R307,ALARM H
W 4953 C,DIAL R307,ALARM L
W 4953 D,DIDE R307,MEASURE FAULT
W 4953 E,DIHLD R307,ALL ALARMS
W 4953 F,,
,,
W 4954 0,DIAM R308,AUTO(0) MANU(1) R308
W 4954 1,DILO R308,LOCKED
W 4954 2,DIAC R308,ALARM H+L-
W 4954 3,DIAH R308,ALARM H
W 4954 4,DIAL R308,ALARM L
W 4954 5,DIDE R308,MEASURE FAULT
W 4954 6,DIHLD R308,ALL ALARMS
W 4954 7,,
W 4954 8,DIAM R309,AUTO(0) MANU(1) R309
W 4954 9,DILO R309,LOCKED
W 4954 A,DIAC R309,ALARM H+L-
W 4954 B,DIAH R309,ALARM H
W 4954 C,DIAL R309,ALARM L
W 4954 D,DIDE R309,MEASURE FAULT
W 4954 E,DIHLD R309,ALL ALARMS
W 4954 F,,
,,
W 4955 0,DIAM R310,AUTO(0) MANU(1) R310
W 4955 1,DILO R310,LOCKED
W 4955 2,DIAC R310,ALARM H+L-
W 4955 3,DIAH R310,ALARM H
W 4955 4,DIAL R310,ALARM L
W 4955 5,DIDE R310,MEASURE FAULT
W 4955 6,DIHLD R310,ALL ALARMS
W 4955 7,,
W 4955 8,DIAM R311,AUTO(0) MANU(1) R311
W 4955 9,DILO R311,LOCKED
W 4955 A,DIAC R311,ALARM H+L-
W 4955 B,DIAH R311,ALARM H
W 4955 C,DIAL R311,ALARM L
W 4955 D,DIDE R311,MEASURE FAULT
W 4955 E,DIHLD R311,ALL ALARMS
W 4955 F,,
,,
W 4956 0,DIAM R312,AUTO(0) MANU(1) R312
W 4956 1,DILO R312,LOCKED
W 4956 2,DIAC R312,ALARM H+L-
W 4956 3,DIAH R312,ALARM H
W 4956 4,DIAL R312,ALARM L
W 4956 5,DIDE R312,MEASURE FAULT
W 4956 6,DIHLD R312,ALL ALARMS
W 4956 7,,
W 4956 8,DIAM R313,AUTO(0) MANU(1) R313
W 4956 9,DILO R313,LOCKED
W 4956 A,DIAC R313,ALARM H+L-
W 4956 B,DIAH R313,ALARM H
W 4956 C,DIAL R313,ALARM L
W 4956 D,DIDE R313,MEASURE FAULT
W 4956 E,DIHLD R313,ALL ALARMS
W 4956 F,,
,,
W 4957 0,DIAM R314,AUTO(0) MANU(1) R314
W 4957 1,DILO R314,LOCKED
W 4957 2,DIAC R314,ALARM H+L-
W 4957 3,DIAH R314,ALARM H
W 4957 4,DIAL R314,ALARM L
W 4957 5,DIDE R314,MEASURE FAULT
W 4957 6,DIHLD R314,ALL ALARMS
W 4957 7,,
W 4957 8,DIAM R315,AUTO(0) MANU(1) R315
W 4957 9,DILO R315,LOCKED
W 4957 A,DIAC R315,ALARM H+L-
W 4957 B,DIAH R315,ALARM H
W 4957 C,DIAL R315,ALARM L
W 4957 D,DIDE R315,MEASURE FAULT
W 4957 E,DIHLD R315,ALL ALARMS
W 4957 F,,
,,
W 4958 0,DIAM R316,AUTO(0) MANU(1) R316
W 4958 1,DILO R316,LOCKED
W 4958 2,DIAC R316,ALARM H+L-
W 4958 3,DIAH R316,ALARM H
W 4958 4,DIAL R316,ALARM L
W 4958 5,DIDE R316,MEASURE FAULT
W 4958 6,DIHLD R316,ALL ALARMS
W 4958 7,,
W 4958 8,DIAM R317,AUTO(0) MANU(1) R317
W 4958 9,DILO R317,LOCKED
W 4958 A,DIAC R317,ALARM H+L-
W 4958 B,DIAH R317,ALARM H
W 4958 C,DIAL R317,ALARM L
W 4958 D,DIDE R317,MEASURE FAULT
W 4958 E,DIHLD R317,ALL ALARMS
W 4958 F,,
,,
W 4959 0,DIAM R318,AUTO(0) MANU(1) R318
W 4959 1,DILO R318,LOCKED
W 4959 2,DIAC R318,ALARM H+L-
W 4959 3,DIAH R318,ALARM H
W 4959 4,DIAL R318,ALARM L
W 4959 5,DIDE R318,MEASURE FAULT
W 4959 6,DIHLD R318,ALL ALARMS
W 4959 7,,
W 4959 8,DIAM R319,AUTO(0) MANU(1) R319
W 4959 9,DILO R319,LOCKED
W 4959 A,DIAC R319,ALARM H+L-
W 4959 B,DIAH R319,ALARM H
W 4959 C,DIAL R319,ALARM L
W 4959 D,DIDE R319,MEASURE FAULT
W 4959 E,DIHLD R319,ALL ALARMS
W 4959 F,,
,,
W 4960 0,DIAM R320,AUTO(0) MANU(1) R320
W 4960 1,DILO R320,LOCKED
W 4960 2,DIAC R320,ALARM H+L-
W 4960 3,DIAH R320,ALARM H
W 4960 4,DIAL R320,ALARM L
W 4960 5,DIDE R320,MEASURE FAULT
W 4960 6,DIHLD R320,ALL ALARMS
W 4960 7,,
W 4960 8,DIAM R321,AUTO(0) MANU(1) R321
W 4960 9,DILO R321,LOCKED
W 4960 A,DIAC R321,ALARM H+L-
W 4960 B,DIAH R321,ALARM H
W 4960 C,DIAL R321,ALARM L
W 4960 D,DIDE R321,MEASURE FAULT
W 4960 E,DIHLD R321,ALL ALARMS
W 4960 F,,
,,
W 4961 0,DIAM R322,AUTO(0) MANU(1) R322
W 4961 1,DILO R322,LOCKED
W 4961 2,DIAC R322,ALARM H+L-
W 4961 3,DIAH R322,ALARM H
W 4961 4,DIAL R322,ALARM L
W 4961 5,DIDE R322,MEASURE FAULT
W 4961 6,DIHLD R322,ALL ALARMS
W 4961 7,,
W 4961 8,DIAM R323,AUTO(0) MANU(1) R323
W 4961 9,DILO R323,LOCKED
W 4961 A,DIAC R323,ALARM H+L-
W 4961 B,DIAH R323,ALARM H
W 4961 C,DIAL R323,ALARM L
W 4961 D,DIDE R323,MEASURE FAULT
W 4961 E,DIHLD R323,ALL ALARMS
W 4961 F,,
,,
W 4962 0,DIAM R324,AUTO(0) MANU(1) R324
W 4962 1,DILO R324,LOCKED
W 4962 2,DIAC R324,ALARM H+L-
W 4962 3,DIAH R324,ALARM H
W 4962 4,DIAL R324,ALARM L
W 4962 5,DIDE R324,MEASURE FAULT
W 4962 6,DIHLD R324,ALL ALARMS
W 4962 7,,
W 4962 8,DIAM R325,AUTO(0) MANU(1) R325
W 4962 9,DILO R325,LOCKED
W 4962 A,DIAC R325,ALARM H+L-
W 4962 B,DIAH R325,ALARM H
W 4962 C,DIAL R325,ALARM L
W 4962 D,DIDE R325,MEASURE FAULT
W 4962 E,DIHLD R325,ALL ALARMS
W 4962 F,,
,,
W 4963 0,DIAM R326,AUTO(0) MANU(1) R326
W 4963 1,DILO R326,LOCKED
W 4963 2,DIAC R326,ALARM H+L-
W 4963 3,DIAH R326,ALARM H
W 4963 4,DIAL R326,ALARM L
W 4963 5,DIDE R326,MEASURE FAULT
W 4963 6,DIHLD R326,ALL ALARMS
W 4963 7,,
W 4963 8,DIAM R327,AUTO(0) MANU(1) R327
W 4963 9,DILO R327,LOCKED
W 4963 A,DIAC R327,ALARM H+L-
W 4963 B,DIAH R327,ALARM H
W 4963 C,DIAL R327,ALARM L
W 4963 D,DIDE R327,MEASURE FAULT
W 4963 E,DIHLD R327,ALL ALARMS
W 4963 F,,
,,
W 4964 0,DIAM R328,AUTO(0) MANU(1) R328
W 4964 1,DILO R328,LOCKED
W 4964 2,DIAC R328,ALARM H+L-
W 4964 3,DIAH R328,ALARM H
W 4964 4,DIAL R328,ALARM L
W 4964 5,DIDE R328,MEASURE FAULT
W 4964 6,DIHLD R328,ALL ALARMS
W 4964 7,,
W 4964 8,DIAM R329,AUTO(0) MANU(1) R329
W 4964 9,DILO R329,LOCKED
W 4964 A,DIAC R329,ALARM H+L-
W 4964 B,DIAH R329,ALARM H
W 4964 C,DIAL R329,ALARM L
W 4964 D,DIDE R329,MEASURE FAULT
W 4964 E,DIHLD R329,ALL ALARMS
W 4964 F,,
,,
W 4965 0,DIAM R330,AUTO(0) MANU(1) R330
W 4965 1,DILO R330,LOCKED
W 4965 2,DIAC R330,ALARM H+L-
W 4965 3,DIAH R330,ALARM H
W 4965 4,DIAL R330,ALARM L
W 4965 5,DIDE R330,MEASURE FAULT
W 4965 6,DIHLD R330,ALL ALARMS
W 4965 7,,
W 4965 8,DIAM R331,AUTO(0) MANU(1) R331
W 4965 9,DILO R331,LOCKED
W 4965 A,DIAC R331,ALARM H+L-
W 4965 B,DIAH R331,ALARM H
W 4965 C,DIAL R331,ALARM L
W 4965 D,DIDE R331,MEASURE FAULT
W 4965 E,DIHLD R331,ALL ALARMS
W 4965 F,,
,,
W 4966 0,DIAM R332,AUTO(0) MANU(1) R332
W 4966 1,DILO R332,LOCKED
W 4966 2,DIAC R332,ALARM H+L-
W 4966 3,DIAH R332,ALARM H
W 4966 4,DIAL R332,ALARM L
W 4966 5,DIDE R332,MEASURE FAULT
W 4966 6,DIHLD R332,ALL ALARMS
W 4966 7,,
W 4966 8,DIAM R333,AUTO(0) MANU(1) R333
W 4966 9,DILO R333,LOCKED
W 4966 A,DIAC R333,ALARM H+L-
W 4966 B,DIAH R333,ALARM H
W 4966 C,DIAL R333,ALARM L
W 4966 D,DIDE R333,MEASURE FAULT
W 4966 E,DIHLD R333,ALL ALARMS
W 4966 F,,
,,
W 4967 0,,
W 4967 1,,
W 4967 2,,
W 4967 3,,
W 4967 4,,
W 4967 5,,
W 4967 6,,
W 4967 7,,
W 4967 8,,
W 4967 9,,
W 4967 A,,
W 4967 B,,
W 4967 C,,
W 4967 D,,
W 4967 E,,
W 4967 F,,
,,
W 4968 0,,
W 4968 1,,
W 4968 2,,
W 4968 3,,
W 4968 4,,
W 4968 5,,
W 4968 6,,
W 4968 7,,
W 4968 8,,
W 4968 9,,
W 4968 A,,
W 4968 B,,
W 4968 C,,
W 4968 D,,
W 4968 E,,
W 4968 F,,
,,
W 4970 0,DIAM R340,AUTO(0) MANU(1) R340
W 4970 1,DILO R340,LOCKED
W 4970 2,DIAC R340,ALARM H+L-
W 4970 3,DIAH R340,ALARM H
W 4970 4,DIAL R340,ALARM L
W 4970 5,DIDE R340,MEASURE FAULT
W 4970 6,DIHLD R340,ALL ALARMS
W 4970 7,,
W 4970 8,DIAM R341,AUTO(0) MANU(1) R341
W 4970 9,DILO R341,LOCKED
W 4970 A,DIAC R341,ALARM H+L-
W 4970 B,DIAH R341,ALARM H
W 4970 C,DIAL R341,ALARM L
W 4970 D,DIDE R341,MEASURE FAULT
W 4970 E,DIHLD R341,ALL ALARMS
W 4970 F,,
,,
W 4971 0,DIAM R342,AUTO(0) MANU(1) R342
W 4971 1,DILO R342,LOCKED
W 4971 2,DIAC R342,ALARM H+L-
W 4971 3,DIAH R342,ALARM H
W 4971 4,DIAL R342,ALARM L
W 4971 5,DIDE R342,MEASURE FAULT
W 4971 6,DIHLD R342,ALL ALARMS
W 4971 7,,
W 4971 8,DIAM R343,AUTO(0) MANU(1) R343
W 4971 9,DILO R343,LOCKED
W 4971 A,DIAC R343,ALARM H+L-
W 4971 B,DIAH R343,ALARM H
W 4971 C,DIAL R343,ALARM L
W 4971 D,DIDE R343,MEASURE FAULT
W 4971 E,DIHLD R343,ALL ALARMS
W 4971 F,,
,,
W 4972 0,DIAM R344,AUTO(0) MANU(1) R344
W 4972 1,DILO R344,LOCKED
W 4972 2,DIAC R344,ALARM H+L-
W 4972 3,DIAH R344,ALARM H
W 4972 4,DIAL R344,ALARM L
W 4972 5,DIDE R344,MEASURE FAULT
W 4972 6,DIHLD R344,ALL ALARMS
W 4972 7,,
W 4972 8,DIAM R345,AUTO(0) MANU(1) R345
W 4972 9,DILO R345,LOCKED
W 4972 A,DIAC R345,ALARM H+L-
W 4972 B,DIAH R345,ALARM H
W 4972 C,DIAL R345,ALARM L
W 4972 D,DIDE R345,MEASURE FAULT
W 4972 E,DIHLD R345,ALL ALARMS
W 4972 F,,
,,
W 4973 0,DIAM R346,AUTO(0) MANU(1) R346
W 4973 1,DILO R346,LOCKED
W 4973 2,DIAC R346,ALARM H+L-
W 4973 3,DIAH R346,ALARM H
W 4973 4,DIAL R346,ALARM L
W 4973 5,DIDE R346,MEASURE FAULT
W 4973 6,DIHLD R346,ALL ALARMS
W 4973 7,,
W 4973 8,DIAM R347,AUTO(0) MANU(1) R347
W 4973 9,DILO R347,LOCKED
W 4973 A,DIAC R347,ALARM H+L-
W 4973 B,DIAH R347,ALARM H
W 4973 C,DIAL R347,ALARM L
W 4973 D,DIDE R347,MEASURE FAULT
W 4973 E,DIHLD R347,ALL ALARMS
W 4973 F,,
,,
W 4974 0,DIAM R348,AUTO(0) MANU(1) R348
W 4974 1,DILO R348,LOCKED
W 4974 2,DIAC R348,ALARM H+L-
W 4974 3,DIAH R348,ALARM H
W 4974 4,DIAL R348,ALARM L
W 4974 5,DIDE R348,MEASURE FAULT
W 4974 6,DIHLD R348,ALL ALARMS
W 4974 7,,
W 4974 8,DIAM R349,AUTO(0) MANU(1) R349
W 4974 9,DILO R349,LOCKED
W 4974 A,DIAC R349,ALARM H+L-
W 4974 B,DIAH R349,ALARM H
W 4974 C,DIAL R349,ALARM L
W 4974 D,DIDE R349,MEASURE FAULT
W 4974 E,DIHLD R349,ALL ALARMS
W 4974 F,,
,,
W 4975 0,DIAM R350,AUTO(0) MANU(1) R350
W 4975 1,DILO R350,LOCKED
W 4975 2,DIAC R350,ALARM H+L-
W 4975 3,DIAH R350,ALARM H
W 4975 4,DIAL R350,ALARM L
W 4975 5,DIDE R350,MEASURE FAULT
W 4975 6,DIHLD R350,ALL ALARMS
W 4975 7,,
W 4975 8,DIAM R351,AUTO(0) MANU(1) R351
W 4975 9,DILO R351,LOCKED
W 4975 A,DIAC R351,ALARM H+L-
W 4975 B,DIAH R351,ALARM H
W 4975 C,DIAL R351,ALARM L
W 4975 D,DIDE R351,MEASURE FAULT
W 4975 E,DIHLD R351,ALL ALARMS
W 4975 F,,
,,
W 4976 0,DIAM R352,AUTO(0) MANU(1) R352
W 4976 1,DILO R352,LOCKED
W 4976 2,DIAC R352,ALARM H+L-
W 4976 3,DIAH R352,ALARM H
W 4976 4,DIAL R352,ALARM L
W 4976 5,DIDE R352,MEASURE FAULT
W 4976 6,DIHLD R352,ALL ALARMS
W 4976 7,,
W 4976 8,DIAM R353,AUTO(0) MANU(1) R353
W 4976 9,DILO R353,LOCKED
W 4976 A,DIAC R353,ALARM H+L-
W 4976 B,DIAH R353,ALARM H
W 4976 C,DIAL R353,ALARM L
W 4976 D,DIDE R353,MEASURE FAULT
W 4976 E,DIHLD R353,ALL ALARMS
W 4976 F,,
,,
W 4977 0,DIAM R354,AUTO(0) MANU(1) R354
W 4977 1,DILO R354,LOCKED
W 4977 2,DIAC R354,ALARM H+L-
W 4977 3,DIAH R354,ALARM H
W 4977 4,DIAL R354,ALARM L
W 4977 5,DIDE R354,MEASURE FAULT
W 4977 6,DIHLD R354,ALL ALARMS
W 4977 7,,
W 4977 8,DIAM R355,AUTO(0) MANU(1) R355
W 4977 9,DILO R355,LOCKED
W 4977 A,DIAC R355,ALARM H+L-
W 4977 B,DIAH R355,ALARM H
W 4977 C,DIAL R355,ALARM L
W 4977 D,DIDE R355,MEASURE FAULT
W 4977 E,DIHLD R355,ALL ALARMS
W 4977 F,,
,,
W 4978 0,DIAM R356,AUTO(0) MANU(1) R356
W 4978 1,DILO R356,LOCKED
W 4978 2,DIAC R356,ALARM H+L-
W 4978 3,DIAH R356,ALARM H
W 4978 4,DIAL R356,ALARM L
W 4978 5,DIDE R356,MEASURE FAULT
W 4978 6,DIHLD R356,ALL ALARMS
W 4978 7,,
W 4978 8,DIAM R357,AUTO(0) MANU(1) R357
W 4978 9,DILO R357,LOCKED
W 4978 A,DIAC R357,ALARM H+L-
W 4978 B,DIAH R357,ALARM H
W 4978 C,DIAL R357,ALARM L
W 4978 D,DIDE R357,MEASURE FAULT
W 4978 E,DIHLD R357,ALL ALARMS
W 4978 F,,
,,
W 4979 0,DIAM R358,AUTO(0) MANU(1) R358
W 4979 1,DILO R358,LOCKED
W 4979 2,DIAC R358,ALARM H+L-
W 4979 3,DIAH R358,ALARM H
W 4979 4,DIAL R358,ALARM L
W 4979 5,DIDE R358,MEASURE FAULT
W 4979 6,DIHLD R358,ALL ALARMS
W 4979 7,,
W 4979 8,DIAM R359,AUTO(0) MANU(1) R359
W 4979 9,DILO R359,LOCKED
W 4979 A,DIAC R359,ALARM H+L-
